"","atopid","member","yrent","moent","ineffect","estmode","pubsecr","secrart","length","defense","offense","neutral","nonagg","consul","active","notaiden","terrres","specthrt","milaid","base","armred","ecaid","StateAbb","StateName"
"889",2430,220,1938,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"890",2430,220,1938,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"891",2465,220,1939,6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"FRN","France"
"892",2465,220,1939,6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"FRN","France"
"893",2490,220,1939,10,0,1,0,0,180,1,1,0,0,1,1,0,0,0,0,0,0,0,"FRN","France"
"894",2490,220,1939,10,0,1,0,0,180,1,1,0,0,1,1,0,0,0,0,0,0,0,"FRN","France"
"895",2550,220,1944,12,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"FRN","France"
"896",2550,220,1944,12,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"FRN","France"
"897",2575,220,1944,12,0,1,0,0,240,1,1,0,0,1,1,0,0,1,0,0,0,2,"FRN","France"
"898",2575,220,1944,12,0,1,0,0,240,1,1,0,0,1,1,0,0,1,0,0,0,2,"FRN","France"
"899",3055,220,1947,3,0,1,0,0,600,1,1,0,0,1,1,0,0,1,0,0,0,0,"FRN","France"
"900",3055,220,1947,3,0,1,0,0,600,1,1,0,0,1,1,0,0,1,0,0,0,0,"FRN","France"
"901",3130,220,1948,3,0,1,0,0,600,1,0,0,0,1,1,0,0,1,0,0,0,0,"FRN","France"
"902",3130,220,1948,3,0,1,0,0,600,1,0,0,0,1,1,0,0,1,0,0,0,0,"FRN","France"
"903",3130,220,1954,10,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"FRN","France"
"904",3130,220,1954,10,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"FRN","France"
"905",3180,220,1949,4,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,0,0,0,"FRN","France"
"906",3180,220,1949,4,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,0,0,0,"FRN","France"
"907",3180,220,1951,6,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"FRN","France"
"908",3180,220,1951,6,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"FRN","France"
"909",3245,220,1953,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"910",3245,220,1953,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"911",3260,220,1954,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"FRN","France"
"912",3260,220,1954,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"FRN","France"
"913",3295,220,1955,8,0,1,0,0,240,0,0,0,0,1,0,0,0,2,0,0,0,3,"FRN","France"
"914",3295,220,1955,8,0,1,0,0,240,0,0,0,0,1,0,0,0,2,0,0,0,3,"FRN","France"
"915",3315,220,1956,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"916",3315,220,1956,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"917",3322,220,1956,10,0,0,2,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"FRN","France"
"918",3322,220,1956,10,0,0,2,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"FRN","France"
"919",3385,220,1960,6,0,1,0,0,NA,1,0,0,0,1,1,0,0,0,4,3,0,1,"FRN","France"
"920",3385,220,1960,6,0,1,0,0,NA,1,0,0,0,1,1,0,0,0,4,3,0,1,"FRN","France"
"921",3390,220,1960,6,0,0,1,5,0,1,0,0,0,0,1,0,0,0,4,3,0,0,"FRN","France"
"922",3390,220,1960,6,0,0,1,5,0,1,0,0,0,0,1,0,0,0,4,3,0,0,"FRN","France"
"923",3395,220,1960,8,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,"FRN","France"
"924",3395,220,1960,8,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,"FRN","France"
"925",3410,220,1960,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,0,0,"FRN","France"
"926",3410,220,1960,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,0,0,"FRN","France"
"927",3435,220,1961,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,"FRN","France"
"928",3435,220,1961,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,"FRN","France"
"929",3460,220,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"930",3460,220,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"931",3470,220,1963,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,"FRN","France"
"932",3470,220,1963,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,"FRN","France"
"933",3475,220,1963,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,"FRN","France"
"934",3475,220,1963,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,"FRN","France"
"935",3642,220,1970,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"936",3642,220,1970,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"937",3730,220,1974,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"938",3730,220,1974,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"939",3740,220,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"FRN","France"
"940",3740,220,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"FRN","France"
"941",3740,220,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"FRN","France"
"942",3740,220,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"FRN","France"
"943",3755,220,2006,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"FRN","France"
"944",3755,220,2006,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"FRN","France"
"945",3790,220,1977,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"946",3790,220,1977,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,"FRN","France"
"947",3830,220,1978,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,"FRN","France"
"948",3830,220,1978,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,"FRN","France"
"949",4005,220,1990,10,0,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"FRN","France"
"950",4005,220,1990,10,0,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"FRN","France"
"951",4025,220,1991,4,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"952",4025,220,1991,4,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"953",4060,220,1991,9,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"954",4060,220,1991,9,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"955",4070,220,1991,10,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"956",4070,220,1991,10,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"957",4070,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"958",4070,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"959",4070,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"960",4070,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"961",4105,220,1991,11,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"962",4105,220,1991,11,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"963",4170,220,1992,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"964",4170,220,1992,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"965",4175,220,1992,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"966",4175,220,1992,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"967",4175,220,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"FRN","France"
"968",4175,220,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"FRN","France"
"969",4180,220,1992,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"970",4180,220,1992,2,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"971",4215,220,1992,5,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"972",4215,220,1992,5,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"973",4260,220,1992,6,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"974",4260,220,1992,6,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"975",4330,220,1992,9,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"976",4330,220,1992,9,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"977",4410,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"978",4410,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"979",4420,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"980",4420,220,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"981",4440,220,1993,3,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"982",4440,220,1993,3,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"983",4445,220,1993,3,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"984",4445,220,1993,3,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"985",4475,220,1993,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"986",4475,220,1993,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"987",4525,220,1993,10,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"988",4525,220,1993,10,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"989",4535,220,1993,12,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"990",4535,220,1993,12,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"991",4540,220,1994,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"992",4540,220,1994,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"993",4580,220,1994,4,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"994",4580,220,1994,4,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"995",4595,220,1994,6,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"996",4595,220,1994,6,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"FRN","France"
"997",6040,220,2011,12,1,1,0,0,120,0,0,0,0,1,0,0,0,0,3,3,0,0,"FRN","France"
"998",6040,220,2011,12,1,1,0,0,120,0,0,0,0,1,0,0,0,0,3,3,0,0,"FRN","France"
"999",3410,481,1960,8,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,3,0,0,"GAB","Gabon"
"1000",3455,481,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"GAB","Gabon"
"1001",4945,481,2000,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"GAB","Gabon"
"1002",4953,481,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GAB","Gabon"
"1003",4953,481,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"GAB","Gabon"
"1004",5055,481,2006,1,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"GAB","Gabon"
"1005",3810,420,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"GAM","Gambia"
"1006",3895,420,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GAM","Gambia"
"1007",3930,420,1981,12,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,3,"GAM","Gambia"
"1008",4953,420,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GAM","Gambia"
"1009",4953,420,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"GAM","Gambia"
"1010",5055,420,2005,7,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"GAM","Gambia"
"1011",3285,265,1955,5,0,1,0,0,240,1,0,0,1,1,1,0,0,6,0,0,0,0,"GDR","German Democratic Republic"
"1012",3500,265,1964,6,0,1,0,0,240,1,0,0,0,0,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1013",3545,265,1967,3,0,1,0,0,240,1,0,0,0,0,1,0,0,1,0,0,0,0,"GDR","German Democratic Republic"
"1014",3550,265,1967,3,0,1,0,0,240,1,0,0,0,0,1,0,0,1,0,0,0,0,"GDR","German Democratic Republic"
"1015",3565,265,1967,5,0,1,0,0,240,1,0,0,0,0,1,0,0,1,0,0,0,0,"GDR","German Democratic Republic"
"1016",3575,265,1967,9,0,1,0,0,240,1,0,0,0,1,1,0,0,1,0,0,0,0,"GDR","German Democratic Republic"
"1017",3695,265,1972,5,0,1,0,0,240,1,0,0,0,0,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1018",3710,265,1972,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1019",3715,265,1972,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1020",3740,265,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1021",3745,265,1975,10,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1022",3770,265,1977,3,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1023",3780,265,1977,5,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1024",3800,265,1977,9,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1025",3805,265,1977,10,0,1,0,0,300,1,0,0,0,1,1,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1026",3844,265,1979,2,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1027",3845,265,1979,2,0,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"GDR","German Democratic Republic"
"1028",3856,265,1979,11,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,3,"GDR","German Democratic Republic"
"1029",3857,265,1979,11,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1030",3937,265,1982,5,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"GDR","German Democratic Republic"
"1031",3130,260,1954,10,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"GFR","German Federal Republic"
"1032",3180,260,1954,10,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"GFR","German Federal Republic"
"1033",3470,260,1963,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,"GFR","German Federal Republic"
"1034",3640,260,1970,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GFR","German Federal Republic"
"1035",3655,260,1970,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GFR","German Federal Republic"
"1036",3715,260,1972,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GFR","German Federal Republic"
"1037",3720,260,1973,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GFR","German Federal Republic"
"1038",3740,260,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"GFR","German Federal Republic"
"1039",3430,452,1961,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"GHA","Ghana"
"1040",3450,452,1961,8,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"GHA","Ghana"
"1041",3810,452,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"GHA","Ghana"
"1042",3895,452,1981,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GHA","Ghana"
"1043",4953,452,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"GHA","Ghana"
"1044",4953,452,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"GHA","Ghana"
"1045",5055,452,2005,3,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"GHA","Ghana"
"1046",1020,255,1815,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1047",1020,255,1815,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1048",1020,255,1820,5,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1049",1020,255,1820,5,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1050",1020,255,1850,11,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1051",1020,255,1850,11,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1052",1035,255,1815,11,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,"GMY","Germany"
"1053",1035,255,1815,11,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,"GMY","Germany"
"1054",1065,255,1833,3,0,1,2,8,0,0,1,0,0,1,1,0,0,3,0,0,0,0,"GMY","Germany"
"1055",1065,255,1833,3,0,1,2,8,0,0,1,0,0,1,1,0,0,3,0,0,0,0,"GMY","Germany"
"1056",1090,255,1833,10,0,1,0,0,0,1,1,0,0,1,1,3,0,5,0,0,0,0,"GMY","Germany"
"1057",1090,255,1833,10,0,1,0,0,0,1,1,0,0,1,1,3,0,5,0,0,0,0,"GMY","Germany"
"1058",1095,255,1833,10,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1059",1095,255,1833,10,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1060",1110,255,1840,7,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1061",1110,255,1840,7,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1062",1135,255,1849,5,0,1,0,0,12,1,0,0,0,1,1,0,0,5,0,0,0,0,"GMY","Germany"
"1063",1135,255,1849,5,0,1,0,0,12,1,0,0,0,1,1,0,0,5,0,0,0,0,"GMY","Germany"
"1064",1145,255,1851,5,0,1,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1065",1145,255,1851,5,0,1,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1066",1170,255,1854,4,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1067",1170,255,1854,4,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1068",1230,255,1863,2,0,0,2,8,0,0,1,0,0,0,1,0,1,5,0,0,0,0,"GMY","Germany"
"1069",1230,255,1863,2,0,0,2,8,0,0,1,0,0,0,1,0,1,5,0,0,0,0,"GMY","Germany"
"1070",1245,255,1864,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1071",1245,255,1864,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1072",1265,255,1866,4,0,1,2,8,3,0,1,0,0,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1073",1265,255,1866,4,0,1,2,8,3,0,1,0,0,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1074",1275,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1075",1275,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1076",1280,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1077",1280,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1078",1285,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1079",1285,255,1866,8,0,1,2,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1080",1287,255,1866,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1081",1287,255,1866,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1082",1290,255,1867,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0,0,"GMY","Germany"
"1083",1290,255,1867,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0,0,"GMY","Germany"
"1084",1295,255,1870,8,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,"GMY","Germany"
"1085",1295,255,1870,8,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,"GMY","Germany"
"1086",1310,255,1873,5,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1087",1310,255,1873,5,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1088",1315,255,1873,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"GMY","Germany"
"1089",1315,255,1873,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"GMY","Germany"
"1090",1335,255,1879,10,0,1,2,8,60,1,0,1,0,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1091",1335,255,1879,10,0,1,2,8,60,1,0,1,0,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1092",1340,255,1881,6,0,1,2,8,36,0,0,1,0,1,0,0,0,1,0,0,0,0,"GMY","Germany"
"1093",1340,255,1881,6,0,1,2,8,36,0,0,1,0,1,0,0,0,1,0,0,0,0,"GMY","Germany"
"1094",1350,255,1882,5,0,1,2,8,60,1,0,1,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1095",1350,255,1882,5,0,1,2,8,60,1,0,1,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1096",1350,255,1887,2,0,1,2,8,60,1,1,1,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1097",1350,255,1887,2,0,1,2,8,60,1,1,1,0,1,1,0,0,1,0,0,0,0,"GMY","Germany"
"1098",1350,255,1891,5,0,1,2,8,72,1,1,1,0,1,1,0,0,1,0,0,0,3,"GMY","Germany"
"1099",1350,255,1891,5,0,1,2,8,72,1,1,1,0,1,1,0,0,1,0,0,0,3,"GMY","Germany"
"1100",1350,255,1913,8,0,1,2,8,72,1,1,1,0,1,1,0,1,1,0,0,0,3,"GMY","Germany"
"1101",1350,255,1913,8,0,1,2,8,72,1,1,1,0,1,1,0,1,1,0,0,0,3,"GMY","Germany"
"1102",1355,255,1883,10,0,1,2,8,60,1,0,0,0,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1103",1355,255,1883,10,0,1,2,8,60,1,0,0,0,1,1,0,0,0,0,0,0,0,"GMY","Germany"
"1104",1365,255,1887,5,0,0,2,8,48,0,0,0,1,1,0,0,0,3,0,0,0,0,"GMY","Germany"
"1105",1365,255,1887,5,0,0,2,8,48,0,0,0,1,1,0,0,0,3,0,0,0,0,"GMY","Germany"
"1106",1370,255,1887,6,0,1,2,8,36,0,0,1,0,1,0,0,0,3,0,0,0,0,"GMY","Germany"
"1107",1370,255,1887,6,0,1,2,8,36,0,0,1,0,1,0,0,0,3,0,0,0,0,"GMY","Germany"
"1108",1440,255,1905,7,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1109",1440,255,1905,7,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1110",2005,255,1914,8,0,1,2,8,52,1,1,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1111",2005,255,1914,8,0,1,2,8,52,1,1,0,0,0,1,0,0,3,0,0,0,0,"GMY","Germany"
"1112",2013,255,1914,9,0,1,2,8,76,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1113",2013,255,1914,9,0,1,2,8,76,1,0,0,0,0,1,0,0,0,0,0,0,0,"GMY","Germany"
"1114",2030,255,1915,9,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,0,"GMY","Germany"
"1115",2030,255,1915,9,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,0,"GMY","Germany"
"1116",2130,255,1925,10,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1117",2130,255,1925,10,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"GMY","Germany"
"1118",2150,255,1926,4,0,1,0,0,60,0,0,1,0,0,0,2,0,0,0,0,0,0,"GMY","Germany"
"1119",2150,255,1926,4,0,1,0,0,60,0,0,1,0,0,0,2,0,0,0,0,0,0,"GMY","Germany"
"1120",2325,255,1934,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"GMY","Germany"
"1121",2325,255,1934,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"GMY","Germany"
"1122",2395,255,1936,11,0,0,1,4,60,0,0,1,0,1,0,0,0,1,0,0,0,0,"GMY","Germany"
